"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36","popgrp37","popgrp38"
410184,3.97422754356592e-06,3.46689470116047e-06,2.37652600757526e-05,2.11441606680476e-05,3.25977588783136e-05,2.80375366433775e-05,2.97002604967234e-05,2.43974415408268e-05,5.35860391851099e-05,4.45615766043415e-05,5.20344522559894e-05,5.15841312123749e-05,2.66136850102822e-05,2.54279839290985e-05,4.94609829586667e-05,4.7391959830393e-05,2.81457868942463e-05,2.56120093555756e-05,2.17763421331218e-05,1.97946408738823e-05,2.64541963073354e-05,2.42992946467057e-05,2.68662689289762e-05,2.65198681261958e-05,1.94309200309629e-05,2.0653426197442e-05,1.23838286993992e-05,1.23758903476688e-05,1.31372504454465e-05,1.33458125954539e-05,8.16206891551309e-06,8.40238447244199e-06,4.49671542109302e-06,4.65331745068333e-06,3.01368698418945e-06,3.35720111361334e-06,1.99613462602203e-06,3.3449327518482e-06
410182,2.50058079507099e-06,2.35263878555019e-06,1.49933814136782e-05,1.38004636491032e-05,1.7464373806845e-05,1.57590715214907e-05,1.54603008290926e-05,1.38899505231548e-05,2.81623852660462e-05,2.00861948828891e-05,1.52019435636855e-05,1.10184322017731e-05,1.61574324446881e-05,1.51434884282163e-05,2.7759694332814e-05,2.6434711262179e-05,1.66806419905543e-05,1.55902011301352e-05,1.44896569129683e-05,1.32743674298804e-05,1.91999861624426e-05,1.76743792935306e-05,2.26661591952639e-05,2.15374699128711e-05,1.71627164410904e-05,1.66835286639108e-05,1.39238689350937e-05,1.35132396501311e-05,1.33790093390537e-05,1.35038579617225e-05,9.03817427921184e-06,9.46684527265258e-06,5.20900207181021e-06,5.61602301507718e-06,3.15008230028423e-06,3.5823616354206e-06,2.18376839419475e-06,3.20492909405779e-06
410122,3.85010058923628e-06,3.48998808801249e-06,2.23313050859096e-05,2.0550227624947e-05,3.11443188433141e-05,2.74132935300336e-05,2.75439154994154e-05,2.32961756553208e-05,4.50364343714863e-05,3.74502567905956e-05,3.60220751474656e-05,3.19713507599523e-05,2.15944817116621e-05,1.99303145216379e-05,3.78428443670801e-05,3.57954712889801e-05,2.10900355426131e-05,1.86291465061941e-05,1.49370912832263e-05,1.32390056812633e-05,2.31374086207131e-05,2.15562332896884e-05,2.39507288389079e-05,2.27679144310807e-05,1.71800364812294e-05,1.69815776879698e-05,1.26948677535624e-05,1.24992956336593e-05,1.16672120386472e-05,1.16325719583692e-05,7.48947402344782e-06,7.92247502692332e-06,4.55733556157959e-06,5.3259123427486e-06,2.34614377049806e-06,3.04688372778924e-06,1.7045806170152e-06,3.04471872277186e-06
410102,3.7360769916544e-06,3.42287293247379e-06,2.172005200267e-05,1.98292809541603e-05,2.54279839290985e-05,2.22576949153187e-05,1.954061361851e-05,1.65557933678856e-05,2.36425764581012e-05,1.70905496071778e-05,2.04304306806521e-05,1.93255564534505e-05,2.46117770375472e-05,2.58429432240958e-05,4.09294198535212e-05,4.39373334909977e-05,3.07279162116385e-05,3.10620486526538e-05,2.30710151335135e-05,2.37486617039527e-05,2.41037225268026e-05,2.4387338184079e-05,2.30919435153482e-05,2.35487595740148e-05,1.95045302015537e-05,2.10258070604309e-05,1.51153433629904e-05,1.68408523618403e-05,1.21565031725745e-05,1.40212941608757e-05,7.66123108815977e-06,9.12549614824607e-06,4.92971642456852e-06,6.1839759979692e-06,3.94463914166176e-06,5.40890420174807e-06,2.96533520546802e-06,3.78226376535845e-06
411602,1.94706117896148e-06,1.87994602342278e-06,1.16282419483344e-05,1.09159552976172e-05,1.65485766844943e-05,1.50734865993211e-05,1.54429807889535e-05,1.3449732836288e-05,1.97823725121171e-05,2.15165415310365e-05,1.64937298907208e-05,1.88175019427059e-05,1.36748933580953e-05,1.38134536792074e-05,1.92569979612335e-05,1.99837179787332e-05,1.46505889525934e-05,1.52120469204333e-05,1.334076091708e-05,1.38430420811116e-05,1.52517386790852e-05,1.52178202671463e-05,1.60058820934717e-05,1.64446564436602e-05,1.18988675755066e-05,1.22914551519911e-05,8.77043532539616e-06,9.44808189583531e-06,8.8721905612129e-06,9.61623061885163e-06,5.37715079482653e-06,6.27418454035993e-06,3.23956917433583e-06,4.24413150239898e-06,1.8359242547361e-06,2.72501964853912e-06,1.22178449814002e-06,2.56625261393144e-06
411625,4.5465105364927e-06,4.12289122142584e-06,2.50079729557272e-05,2.25521355976821e-05,4.03419818254728e-05,3.57189744450328e-05,3.92241175681669e-05,3.36008778696985e-05,2.99853194906781e-05,2.4461670023009e-05,1.78858281168945e-05,1.59264985761679e-05,1.94229816792325e-05,2.20888245239633e-05,2.4616828715921e-05,2.80158865932037e-05,2.01388766716453e-05,2.28422462700106e-05,1.831882912037e-05,2.07862131718412e-05,1.95896870655705e-05,2.16074717417664e-05,2.55052024413849e-05,2.97132505268276e-05,2.17178869976526e-05,2.48939493581454e-05,1.56248412104133e-05,1.64518731270515e-05,2.08764217142319e-05,2.23637801611702e-05,1.59799020332632e-05,1.70371461500825e-05,9.86881453754567e-06,1.17191721590643e-05,4.35021674825048e-06,6.44233326337625e-06,2.83832157778187e-06,6.68481382532253e-06
411621,1.96871122913525e-06,1.82870757134484e-06,1.08358501119743e-05,1.03314039429253e-05,1.73121017872894e-05,1.59430969479677e-05,1.6907967517379e-05,1.40985126731621e-05,1.36712850163996e-05,1.001386987371e-05,8.97466746536877e-06,6.64873040836623e-06,1.0036963260562e-05,9.28787152454938e-06,1.5715049752804e-05,1.5881755139142e-05,8.97250246035139e-06,9.43292686071367e-06,1.0994617146582e-05,1.14406081801617e-05,1.37355134985818e-05,1.40111908041279e-05,1.64453781119993e-05,1.7986140016033e-05,1.37340701619036e-05,1.50301864989736e-05,1.07600749363661e-05,1.08906969057478e-05,1.3656129981278e-05,1.47393541583059e-05,7.7961830675763e-06,9.34055331330556e-06,4.261451542538e-06,5.49983441247792e-06,2.35047378053282e-06,3.45462633939533e-06,1.95644286737011e-06,3.7360769916544e-06
411603,4.31990667800719e-06,3.96484585515729e-06,2.41903227274977e-05,2.22714066137621e-05,3.73802549617004e-05,3.40771789735215e-05,3.58907315097447e-05,3.14943279877902e-05,2.35732962975451e-05,1.9472055126293e-05,1.6902194170666e-05,1.49370912832263e-05,1.78627347300424e-05,2.07775531517717e-05,2.51984933972565e-05,2.86155929830172e-05,1.97592791252651e-05,2.21992397798495e-05,1.78612913933642e-05,1.97340207333957e-05,2.0934155181362e-05,2.25355372258822e-05,2.63098626395102e-05,3.12987558678871e-05,2.23774918596136e-05,2.58147981588699e-05,1.55512310398224e-05,1.66835286639108e-05,2.12112758235863e-05,2.28970930637842e-05,1.45769787820026e-05,1.5709276406091e-05,9.2380764091497e-06,1.09412136894866e-05,4.80703280691713e-06,6.52965513241047e-06,3.0180169942242e-06,6.86162256840835e-06
411628,4.66414247577021e-06,4.15031461831262e-06,2.35942246793798e-05,2.19423258511207e-05,3.41839858877121e-05,3.08159597490119e-05,3.1344220973252e-05,2.61496522682243e-05,2.24640920603087e-05,1.77811862077212e-05,1.8353469200648e-05,1.62613526855222e-05,1.96546372160919e-05,2.30630767817831e-05,2.3188647072791e-05,2.7931451397526e-05,1.65817734280941e-05,1.99129944814989e-05,1.81781037942404e-05,2.1048900447283e-05,1.92728746646943e-05,2.24987321405867e-05,2.48095141624676e-05,3.03721337204495e-05,1.96813389446395e-05,2.28703913352365e-05,1.29597200340216e-05,1.30225051795255e-05,1.91480260420255e-05,1.98956744413599e-05,1.31646738423333e-05,1.41966595672832e-05,8.5871315672582e-06,1.11461674977984e-05,4.10340617626945e-06,6.2482044801514e-06,2.54676756877504e-06,6.01510560661376e-06
411623,3.9092773930446e-06,3.59968167555962e-06,2.09926103168311e-05,1.99259845116032e-05,3.27558042445821e-05,2.93524163572647e-05,3.1447419545747e-05,2.63105843078494e-05,2.50130246341011e-05,1.99577379185247e-05,2.18658290071734e-05,1.70227127833e-05,2.15735533298274e-05,2.14819014507585e-05,2.34210242779896e-05,2.39666055423687e-05,1.57641231998645e-05,1.65399166644248e-05,1.7664997605122e-05,1.78634563983816e-05,2.21862497497453e-05,2.33062790120685e-05,2.60724337559378e-05,3.09805001303326e-05,1.98177342607343e-05,2.30233850231312e-05,1.82632606582573e-05,1.85194529186469e-05,1.96928856380655e-05,2.10286937337874e-05,1.26991977635972e-05,1.39202605933981e-05,7.13152652724141e-06,8.90394396813444e-06,3.69494189632423e-06,5.66870480383336e-06,2.25160521807258e-06,5.53880450279071e-06
411624,3.63937343421154e-06,3.46112135444746e-06,2.06209511221813e-05,1.97116490148828e-05,3.39869704311308e-05,3.08751365528202e-05,3.3185196906362e-05,2.84337325615575e-05,2.14155079635589e-05,1.8232950588014e-05,1.6174030816488e-05,1.39397456385545e-05,1.68480690452315e-05,1.82048055227881e-05,2.36339164380317e-05,2.76644341120494e-05,1.97434024218043e-05,2.1840570615304e-05,1.75589123592705e-05,1.95622636686838e-05,1.82509922964921e-05,1.95305102617622e-05,2.410588753182e-05,2.88797235951373e-05,2.10250853920918e-05,2.57238679481401e-05,1.60737189173495e-05,1.70032277381436e-05,1.98213426024299e-05,2.11585940348301e-05,1.46498672842543e-05,1.59835103749588e-05,8.77909534546567e-06,1.10660623121554e-05,4.33217503977233e-06,6.24748281181228e-06,2.73367966860863e-06,6.27274120368168e-06
411627,5.05889505727204e-06,4.72476261625678e-06,2.79992882214038e-05,2.59273784197735e-05,4.31738083882025e-05,3.94745364818436e-05,4.08096229092263e-05,3.53097884967484e-05,2.81739319594722e-05,2.34794794134587e-05,1.84703794715864e-05,1.47588392034623e-05,2.43346563953228e-05,2.51284915683613e-05,2.89973555344148e-05,3.07437929150993e-05,2.13945795817242e-05,2.38092818444392e-05,2.23313050859096e-05,2.3274525605147e-05,2.38807270100127e-05,2.46709538413555e-05,2.97247972202536e-05,3.39270719589833e-05,2.16897419324267e-05,2.3887943693404e-05,1.75993257862615e-05,1.73676702494021e-05,2.628532591598e-05,2.71015328075313e-05,1.71987998580467e-05,1.98841277479339e-05,8.62537998923187e-06,1.0610689590167e-05,4.66630748078759e-06,6.90347933207765e-06,3.18905239059702e-06,7.26864351167532e-06
411622,2.5987276891921e-06,2.55903593054018e-06,1.41374827634749e-05,1.38250003726334e-05,2.32146271329996e-05,2.17380937111481e-05,2.30486434150006e-05,1.97744341603868e-05,1.52365836439636e-05,1.15134966824134e-05,1.23802203577035e-05,9.24024141416708e-06,1.38199486942596e-05,1.33941643741753e-05,1.85627530189945e-05,1.92692663229987e-05,1.20908313537141e-05,1.25065123170506e-05,1.39209822617372e-05,1.35428280520352e-05,1.72132332248292e-05,1.73691135860804e-05,2.00421731142024e-05,2.18975824140949e-05,1.62223825952094e-05,1.73929286412715e-05,1.32000355909505e-05,1.35406630470179e-05,1.57417514813516e-05,1.66142485033548e-05,8.70187683317921e-06,9.66241739255568e-06,5.11013350934997e-06,6.33624801752475e-06,3.25111586776185e-06,4.60424400362277e-06,2.30789534852439e-06,4.42310525050219e-06
411681,3.25616754613573e-06,3.06997711464126e-06,1.93775165738676e-05,1.824449728144e-05,3.464801862977e-05,3.10440069441757e-05,3.44625498666147e-05,2.87122965404601e-05,2.24871854471607e-05,1.7068899557004e-05,1.53087504778761e-05,1.25743491409284e-05,1.90426624645132e-05,1.99923779988028e-05,2.64881147192743e-05,2.90363256247276e-05,2.1169419059917e-05,2.35177278354324e-05,1.77898462277907e-05,1.95745320304489e-05,1.88730704048186e-05,2.08107498953714e-05,2.43303263852881e-05,2.98373774811573e-05,2.16002550583751e-05,2.5150141618535e-05,1.62894977507481e-05,1.73077717772547e-05,1.85844030691683e-05,1.95904087339097e-05,1.51225600463817e-05,1.66633219504153e-05,9.1291044899417e-06,1.15733951545609e-05,4.6302240638313e-06,6.79883742290441e-06,2.75749472379978e-06,6.41130152479384e-06
411726,2.44140399126267e-06,2.08129149003888e-06,1.51304983981121e-05,1.32996258217498e-05,2.71152445059747e-05,2.34838094234935e-05,2.98041807375575e-05,2.49560128353102e-05,1.60838222740973e-05,1.26039375428325e-05,9.68406744272946e-06,8.46300461292856e-06,1.13006045223713e-05,1.14983416472918e-05,1.52250369505375e-05,1.64381614286081e-05,1.42709914062132e-05,1.51406017548598e-05,1.57424731496908e-05,1.63284678410609e-05,1.62591876805049e-05,1.63696029363911e-05,1.77920112328081e-05,1.93197831067375e-05,1.67289937692758e-05,1.75805624094442e-05,1.11721475580069e-05,1.09448220311823e-05,1.34591145246967e-05,1.33898343641406e-05,1.04086224552118e-05,9.03312260083796e-06,7.14740323070218e-06,6.46831332358478e-06,4.34660840655485e-06,4.52919049635368e-06,2.26098690648121e-06,3.43008961586505e-06
411723,2.5568709255228e-06,2.41903227274977e-06,1.48959561878962e-05,1.39332506235023e-05,2.9692322144993e-05,2.66310050504212e-05,2.97514989488013e-05,2.53233420199252e-05,1.49363696148872e-05,1.16094785715172e-05,1.10703923221902e-05,1.05096560226894e-05,1.2417025442999e-05,1.42154229441005e-05,1.50359598456866e-05,1.79984083777981e-05,1.09866787948516e-05,1.18180407215245e-05,1.33818960124102e-05,1.40544909044755e-05,1.59416536112895e-05,1.80243884380066e-05,1.99036127930903e-05,2.37667034124308e-05,1.73373601791588e-05,2.04152756455305e-05,9.41488515223552e-06,1.00492316223271e-05,1.4550998721794e-05,1.54985492510662e-05,1.2348466950782e-05,1.33284925553149e-05,7.12719651720666e-06,8.53011976846726e-06,3.70576692141112e-06,5.03941001211564e-06,2.33531874541117e-06,5.30498396091395e-06
411725,1.12508094069716e-06,1.17054604606209e-06,6.50656174555845e-06,6.01149726491813e-06,1.23636219859036e-05,1.03819207266641e-05,1.74903538670535e-05,1.39707773771369e-05,1.08026533683745e-05,8.82095210913497e-06,5.60231131663379e-06,5.54890785953848e-06,4.83950788217779e-06,5.60808466334679e-06,6.50367507220194e-06,7.6034976210297e-06,5.61963135677281e-06,6.35284638932465e-06,7.9109283334973e-06,8.81517876242196e-06,1.17054604606209e-05,1.25425957340069e-05,1.30780736416382e-05,1.47638908818361e-05,1.18865992137415e-05,1.37687102421816e-05,7.17410495924984e-06,7.36246039576168e-06,9.31529492143616e-06,9.66241739255568e-06,5.29488060416618e-06,5.38508914655691e-06,3.56071158524683e-06,4.05433272920889e-06,2.02427969124794e-06,2.4060422426455e-06,1.54076190403364e-06,2.28985364004625e-06
411727,1.98242292757864e-06,1.95932954072662e-06,1.1006163840008e-05,1.08040967050527e-05,2.1060447140709e-05,1.89055454800793e-05,2.25766723212123e-05,1.89286388669313e-05,1.31415804554813e-05,1.09159552976172e-05,9.1125061181418e-06,8.83755048093486e-06,8.48248965808496e-06,9.66819073926869e-06,1.20590779467926e-05,1.34172577610274e-05,7.86834990148888e-06,9.03167926415971e-06,1.08611085038437e-05,1.16000968831085e-05,1.65254832976423e-05,1.63010444441742e-05,1.9913716149838e-05,2.33380324189901e-05,1.67867272364058e-05,2.02521786008881e-05,9.01508089235982e-06,1.04461492088463e-05,1.45553287318288e-05,1.57749482249514e-05,9.79376103027658e-06,9.97706478841454e-06,6.01005392823988e-06,6.6451220666706e-06,3.33771606845694e-06,4.13082957315623e-06,2.49192077500148e-06,4.54434553147533e-06
411722,4.02402265896561e-06,3.77937709200195e-06,2.19430475194599e-05,2.08728133725363e-05,3.8088933270722e-05,3.44019297261281e-05,3.91440123825239e-05,3.36145895681418e-05,2.58313965306698e-05,2.09175568095621e-05,1.73344735058023e-05,1.62505276604353e-05,1.76512859066786e-05,2.04542457358433e-05,1.80741835534063e-05,2.11419956630302e-05,1.41237710650315e-05,1.62050625550704e-05,1.67275504325975e-05,1.88506986863057e-05,2.20260393784593e-05,2.48383808960327e-05,2.67912154217072e-05,3.25703354814268e-05,2.36353597747099e-05,2.86220879980694e-05,1.49565763283827e-05,1.60210371285933e-05,2.20310910568332e-05,2.36649481766141e-05,1.48909045095223e-05,1.64677498305122e-05,8.61671996916236e-06,1.03920240834119e-05,4.67063749082235e-06,6.45099328344576e-06,2.9675002104854e-06,6.76924902100025e-06
411728,1.26147625679194e-06,1.19363943291412e-06,8.0646436897311e-06,7.48009233503919e-06,1.51333850714686e-05,1.29496166772738e-05,1.6569505066329e-05,1.34230311077404e-05,8.12526383021767e-06,6.46542665022827e-06,4.3480517432331e-06,4.15680963336476e-06,5.82530683342367e-06,6.42934323327198e-06,9.27776816780162e-06,1.08098700517657e-05,7.26142682828406e-06,8.14619221205232e-06,9.6797374326947e-06,1.03898590783945e-05,1.16210252649432e-05,1.1677315395395e-05,1.48584294342616e-05,1.5634944567161e-05,1.29698233907693e-05,1.43922316871863e-05,6.11325250073487e-06,6.29150458049895e-06,1.12695727837889e-05,1.1482464943831e-05,7.62947768123823e-06,7.39493547102234e-06,4.75723769151744e-06,4.70744257611776e-06,2.55470592050542e-06,2.80945484421684e-06,1.97809291754389e-06,3.39039785721313e-06
411721,2.07046646495199e-06,2.00840298778717e-06,1.21355747907399e-05,1.13338012659711e-05,1.91776144439297e-05,1.70393111550999e-05,1.81680004374927e-05,1.41937728939267e-05,1.25411523973286e-05,8.56620318542355e-06,1.05378010879153e-05,8.67878344632718e-06,1.14637015670137e-05,1.19905194545756e-05,1.32714807565239e-05,1.46808990228367e-05,9.37952340361836e-06,1.05774928465672e-05,1.28983782251959e-05,1.34995279516877e-05,1.67694071962668e-05,1.6833635678449e-05,2.10402404272135e-05,2.2964929887662e-05,1.87301800736717e-05,2.14804581140802e-05,1.24148604379816e-05,1.28622948082396e-05,1.77674745092778e-05,1.86479098830113e-05,1.14434948535182e-05,1.14745265921006e-05,6.23521445004714e-06,6.73605227740046e-06,3.75123202677604e-06,4.91889139948163e-06,2.93286013020736e-06,5.92778373757953e-06
411729,2.67378119646118e-06,2.40243390094987e-06,1.63068177908872e-05,1.52979254527893e-05,3.070193615143e-05,2.88530218665896e-05,3.20132075236216e-05,2.96331453411847e-05,1.99981513455158e-05,1.77162360571999e-05,1.42118146024049e-05,1.34951979416529e-05,1.27410545272665e-05,1.38437637494507e-05,1.79890266893895e-05,1.98949527730208e-05,1.3449732836288e-05,1.43575916069083e-05,1.39245906034328e-05,1.4608010520585e-05,1.87280150686543e-05,1.8686158304985e-05,2.55622142401759e-05,2.865456307333e-05,2.19163457909122e-05,2.30609117767658e-05,9.59818891037348e-06,9.51447538303489e-06,1.45084202897856e-05,1.40328408543017e-05,1.29279666271e-05,1.42681047328567e-05,9.20632300222816e-06,1.19349509924629e-05,4.02763100066123e-06,6.14789258101291e-06,2.24438853468132e-06,5.39952251333943e-06
411702,2.1628400123601e-06,1.97809291754389e-06,1.39108789049894e-05,1.24949656236246e-05,2.25622389544298e-05,1.90881275698781e-05,2.52930319496819e-05,2.06786845893114e-05,1.71150863307081e-05,1.26847643968146e-05,1.27085794520058e-05,1.1488238290544e-05,1.46736823394454e-05,1.52207069405028e-05,2.10979738943435e-05,2.24684220703435e-05,1.56248412104133e-05,1.70508578485259e-05,1.96106154474052e-05,2.02702203093662e-05,2.33618474741812e-05,2.19351091677295e-05,2.42018694209237e-05,2.45273418418694e-05,2.03546555050439e-05,2.12451942355252e-05,1.06958464541839e-05,1.11071974074856e-05,1.40407792060321e-05,1.50316298356518e-05,8.6903301397532e-06,8.62826666258837e-06,5.2227137702536e-06,6.01366226993551e-06,3.08008047138902e-06,3.77937709200195e-06,2.33964875544593e-06,3.76277872020206e-06
411724,1.96221621408312e-06,1.70674562203258e-06,1.16708203803429e-05,1.04071791185335e-05,2.37075266086225e-05,2.05964143986511e-05,2.91445758755965e-05,2.45388885352955e-05,1.31206520736466e-05,1.03797557216468e-05,7.77308968072427e-06,7.30328359195336e-06,9.07137102281163e-06,1.0289547179256e-05,1.3455506183001e-05,1.47306941382364e-05,7.66050941982064e-06,9.24240641918445e-06,1.11865809247894e-05,1.17595855860553e-05,1.77898462277907e-05,1.90902925748955e-05,2.04087806304784e-05,2.44854850782001e-05,1.74881888620361e-05,2.08013682069628e-05,7.46998897829142e-06,8.10144877502652e-06,1.28940482151611e-05,1.33025124951063e-05,8.32660929683378e-06,8.3215576184599e-06,5.33890237285286e-06,5.88304030055373e-06,2.93646847190299e-06,3.51163813818627e-06,1.89798773190092e-06,3.37596449043061e-06
230606,2.37428883572397e-07,2.04953808311735e-07,1.28673464866135e-06,1.22827951319216e-06,2.30573034350701e-06,2.1628400123601e-06,3.26771423956174e-06,3.10245218990193e-06,2.60738770926161e-06,2.40459890596725e-06,2.42985729783666e-06,2.0538680931521e-06,3.38823285219575e-06,3.03028535598934e-06,5.49839107579967e-06,4.96074816315093e-06,4.21309976381657e-06,3.83494555411464e-06,5.2898289257923e-06,4.8286828570909e-06,7.70597452518557e-06,7.40936883780485e-06,7.6034976210297e-06,7.44040057638727e-06,6.40264150472433e-06,6.44305493171537e-06,5.27611722734891e-06,5.32446900607034e-06,4.07670444772179e-06,4.38341349185027e-06,2.22923349955968e-06,2.48903410164497e-06,1.15178266924482e-06,1.22900118153128e-06,7.42596720960475e-07,8.62393665255362e-07,4.19289305032105e-07,5.67231314552899e-07
