"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36"
411628,5.80688615476207e-05,5.37282482031035e-05,4.75963689073641e-05,4.41031791585363e-05,4.73124200825037e-05,4.49629868151229e-05,4.70629697130002e-05,4.61465492065971e-05,5.20829372553142e-05,5.07967640735478e-05,3.29495631689261e-05,3.23790117918701e-05,2.34465655817755e-05,2.08804112486913e-05,3.20004133587229e-05,2.98252415196832e-05,2.32723041534344e-05,2.18525600291323e-05,2.04770446937494e-05,1.95712390966869e-05,1.48891795017145e-05,1.45043890381186e-05,1.47051877398112e-05,1.48414124096819e-05,1.36852718673375e-05,1.43009366090909e-05,9.42427034287467e-06,1.11615771716156e-05,6.35921527078337e-06,8.64849738523425e-06,2.97659749425317e-06,4.71832720188601e-06,1.47547239834006e-06,2.90936973509619e-06,1.14994851189573e-06,4.43172464969046e-07
411681,5.39025096314446e-05,4.56255340731305e-05,5.41271918791535e-05,4.80510408574521e-05,4.26843196100126e-05,3.9852792543414e-05,4.65348779733065e-05,4.42500187377476e-05,4.99555325083071e-05,4.79333922789274e-05,3.78766502545101e-05,3.67205097121657e-05,2.84099202742731e-05,2.66018473832617e-05,3.11061072467794e-05,2.97261690325045e-05,2.4739815369769e-05,2.4199339569178e-05,1.80391538485304e-05,1.83045265820448e-05,1.49289854117417e-05,1.4572501373054e-05,1.37180011711376e-05,1.41806343032311e-05,1.18922367645586e-05,1.29935336086433e-05,8.48838916934723e-06,1.05954486734516e-05,5.67455361831622e-06,8.36101025726032e-06,2.83418079393378e-06,4.94389402537324e-06,1.38082279005325e-06,2.82975791504187e-06,1.28175030287454e-06,4.88285829666493e-07
411700,9.48265234424784e-06,8.13102055488117e-06,8.18144137424891e-06,7.74534551550691e-06,9.68698934905393e-06,9.24204773252812e-06,1.20470375257753e-05,1.27343529055776e-05,1.37312698078134e-05,1.38940317510355e-05,1.20036933126346e-05,1.20355380406564e-05,8.12129022131898e-06,8.09298379641077e-06,1.04627623066944e-05,1.03212301821533e-05,6.74223658282248e-06,5.4436793401587e-06,4.94743232848677e-06,4.45560819570675e-06,4.41757143723635e-06,3.82048278682896e-06,4.06904858055411e-06,3.7806768768018e-06,3.19508771151336e-06,2.77314506522546e-06,2.22824638574257e-06,2.48831166458668e-06,1.31536418245304e-06,1.79834255744924e-06,6.33356257321031e-07,1.14464105722544e-06,2.78641370190118e-07,5.97973226185778e-07,2.77756794411737e-07,8.13809716110822e-08
411721,3.21136390583557e-05,2.42701056314485e-05,2.63108219521742e-05,2.44629431511356e-05,3.20357963898582e-05,3.04338296552096e-05,3.53228799823232e-05,3.5368877922799e-05,3.95750357490022e-05,3.92884331968067e-05,3.10539172758549e-05,3.26178472520331e-05,2.2153315793782e-05,2.12961618645305e-05,2.99543895833269e-05,2.90981202298538e-05,2.0401855752587e-05,1.78277402374973e-05,1.34110533760393e-05,1.15976730303576e-05,1.2582205871696e-05,1.13084167508269e-05,1.38843014174733e-05,1.33349798590985e-05,1.24627881416145e-05,1.18780835521045e-05,9.3517351290474e-06,1.08732054678633e-05,6.1823001151071e-06,8.98552075679753e-06,3.39146353431401e-06,5.67809192142975e-06,1.98321889513094e-06,3.91867069822928e-06,1.87706980172518e-06,7.03237743813156e-07
411722,5.04013587006113e-05,4.21438438094216e-05,5.04606252777629e-05,4.7108967653476e-05,5.41820355774131e-05,5.22695827445527e-05,6.10118451622954e-05,6.07004744883051e-05,6.59336247932091e-05,6.09030423415545e-05,4.62058157837487e-05,4.71991943828709e-05,3.00906142531976e-05,2.8026898962234e-05,4.02526207952423e-05,3.84082802973173e-05,2.84913012458842e-05,2.73218920668641e-05,2.20400900941492e-05,2.00409488350074e-05,1.91572576324044e-05,1.74279119856689e-05,1.90413782054365e-05,1.98215740419688e-05,1.5511920849695e-05,1.62301963817406e-05,1.07741329806846e-05,1.44336229758481e-05,7.40655299238686e-06,1.17790110649258e-05,3.70991081453129e-06,6.77319673506583e-06,1.8098420425682e-06,4.49276037839877e-06,1.8142649214601e-06,5.58167316158618e-07
411723,4.26613206397747e-05,3.48345941526567e-05,3.37279898539017e-05,3.11998722792878e-05,4.53592767638378e-05,4.32097576223711e-05,4.2114652808735e-05,4.21066916267296e-05,4.87560477528221e-05,4.41854447059257e-05,3.40888967714812e-05,3.3796102188837e-05,1.81824551246282e-05,1.69927007027053e-05,2.6804415236511e-05,2.55155883274094e-05,2.14182333219471e-05,2.02169794149053e-05,1.62620411097623e-05,1.46176147377515e-05,1.37312698078134e-05,1.21646861043e-05,1.3018301730438e-05,1.34765119836395e-05,9.82675232203818e-06,1.07891707689171e-05,6.87492294957968e-06,9.69848883417288e-06,4.60067862336129e-06,8.02398688569703e-06,2.23974587086152e-06,4.81032308283766e-06,9.36765749305827e-07,2.65815021403589e-06,1.15171766345249e-06,3.11370673990228e-07
411724,3.11565280661471e-05,2.47805058555745e-05,2.29750866918982e-05,2.28149784760112e-05,2.99835805840135e-05,2.89857791059994e-05,3.47010232101211e-05,3.52565367989446e-05,4.11380811494021e-05,3.70177271737018e-05,3.1903110023101e-05,3.1768654504787e-05,1.41983258187987e-05,1.33155191919741e-05,2.26327558656647e-05,2.08397207628857e-05,1.56401843375603e-05,1.37144628680241e-05,1.32005243407846e-05,1.08360532851713e-05,1.15507905141034e-05,9.43753897955039e-06,1.1445525996476e-05,1.00284355995091e-05,9.20754927717125e-06,8.96252178655962e-06,6.65997103543302e-06,8.26282234585999e-06,3.4250774138925e-06,5.63740143562421e-06,1.55508421839438e-06,3.40030929209783e-06,5.02439042120595e-07,1.57189115818362e-06,5.98857801964159e-07,1.49493306546444e-07
411725,2.07282642148097e-05,1.77560895994484e-05,1.78949679966543e-05,1.76570171122697e-05,2.53068284437114e-05,2.46230513670227e-05,2.88274400416691e-05,2.91556176554486e-05,3.27116122845415e-05,2.8899090679718e-05,2.63957412268988e-05,2.63063990732823e-05,1.63204231111355e-05,1.52483172677373e-05,2.0070139835694e-05,1.88202342608411e-05,1.25114398094255e-05,1.10748887453342e-05,1.05901412187813e-05,9.22347164118211e-06,9.10582306265739e-06,7.91076118606422e-06,9.92228650610336e-06,8.75818478175353e-06,8.28493674031952e-06,7.19071650246182e-06,7.12702704641836e-06,7.6984629992527e-06,4.21854188710056e-06,5.56044334290503e-06,2.131827625899e-06,3.12609080079961e-06,7.70465502970137e-07,1.43832021564804e-06,6.51047772888658e-07,2.45027490611628e-07
411726,3.70106505674748e-05,3.14095167387642e-05,4.03897300408914e-05,3.66276292554357e-05,4.52867415500105e-05,4.20465404737997e-05,3.95325761116399e-05,3.71459906615671e-05,3.94485414126937e-05,3.66665505896844e-05,3.36377631245068e-05,3.24444703994704e-05,2.36040200703274e-05,2.08291058535451e-05,2.83418079393378e-05,2.60516412491085e-05,2.3174116242034e-05,1.76720549005022e-05,1.89883036587336e-05,1.33570942535581e-05,1.58047154323392e-05,1.09466252574689e-05,1.36764261095537e-05,1.04866458527106e-05,1.07812095869116e-05,8.50254238180133e-06,1.06166784921327e-05,1.01469687538122e-05,7.72411569682576e-06,7.77011363730159e-06,3.8470200601804e-06,4.26984728224667e-06,1.79745798167086e-06,2.62807463757093e-06,1.12960326899296e-06,5.48436982596424e-07
411727,3.39261348282591e-05,2.56712736644045e-05,2.56889651799722e-05,2.58048446069401e-05,3.32812790858191e-05,3.21224848161396e-05,3.86064252716747e-05,3.97227599039919e-05,4.4522468077489e-05,3.9994324667955e-05,3.46709476336562e-05,3.61658806991206e-05,1.85628227093322e-05,1.95084342164218e-05,2.75067684045458e-05,2.70388278177821e-05,1.94518213666054e-05,1.74252582583338e-05,1.47786075294169e-05,1.27325837540208e-05,1.28104264225184e-05,1.11315015951506e-05,1.33809777995744e-05,1.29041914550268e-05,1.1229689506551e-05,1.1020929622853e-05,8.10094497841621e-06,1.05397203994135e-05,4.92177963091371e-06,7.88157018537764e-06,2.48300420991639e-06,4.95804723782735e-06,1.13314157210648e-06,2.64488157736017e-06,1.15437139078763e-06,4.00712827606742e-07
411728,2.72440493983665e-05,2.31334257562285e-05,2.1299700167644e-05,2.06106156362849e-05,2.65531957154507e-05,2.51582197129434e-05,2.53634412935278e-05,2.59446075799244e-05,2.99066224912943e-05,2.93864919336061e-05,2.40542691415235e-05,2.50759541655539e-05,1.26910086924369e-05,1.25689372350203e-05,2.1601340508072e-05,2.09600230687456e-05,1.51572059625641e-05,1.24822488087389e-05,1.16074033639198e-05,8.96694466545153e-06,9.73121813797299e-06,7.62062033075514e-06,1.01027399648932e-05,9.16066676091704e-06,8.8546035415971e-06,8.59099995963946e-06,6.65466358076273e-06,7.67900233212831e-06,4.14954497638681e-06,6.00273123209569e-06,2.08671426120155e-06,3.75413960345036e-06,8.96075263500286e-07,2.1840175968235e-06,7.80195836532332e-07,2.52104096838679e-07
411729,4.33389056860148e-05,3.85586581796421e-05,3.87621106086698e-05,3.57651678715139e-05,4.31593368030034e-05,4.14388369140517e-05,5.22828513812284e-05,5.14504655737716e-05,5.63917058718097e-05,5.17078771252805e-05,3.8280016809452e-05,3.67673922284199e-05,1.71076955538949e-05,1.55632262448411e-05,2.74413097969456e-05,2.55032042665121e-05,2.34607187942296e-05,2.21241247930954e-05,1.8701701106538e-05,1.75517525946423e-05,1.5351812633808e-05,1.47741846505249e-05,1.34968572265423e-05,1.3901992933041e-05,1.0573334278992e-05,1.16534013043956e-05,7.18452447201315e-06,1.05397203994135e-05,4.94035572225972e-06,9.0200192121544e-06,2.38658545007282e-06,5.40387343013153e-06,1.13137242054972e-06,3.02613373784252e-06,1.39232227517221e-06,3.25523886444329e-07
420100,0.000127558480969923,0.000119723793300799,0.00012422628401276,0.000116628662652243,0.000114687018818696,0.00010719820027892,0.000153181987542295,0.000131840712313067,0.000223736636201768,0.000171639545733999,0.000213071306041824,0.000191259436498497,0.000199496606146784,0.000183714005108905,0.000169018547702656,0.000157347454882692,0.000122919765588091,0.000111711305900221,8.24230018780154e-05,7.7420725851269e-05,8.49705801197536e-05,8.60816072974006e-05,8.56225124684207e-05,7.80478900781414e-05,6.58619741551602e-05,5.85191106188168e-05,4.59510579595749e-05,4.73991085087851e-05,2.92591130215192e-05,3.49433969733976e-05,1.49732142006607e-05,2.27389049590704e-05,4.53964289465298e-06,9.52511198161014e-06,5.03500533054652e-06,1.51439373258883e-06
420105,2.54342073557983e-05,2.32015380911639e-05,2.14571546561959e-05,1.96685424323088e-05,2.11112855268488e-05,1.98861480737906e-05,1.95508938537841e-05,1.76579016880481e-05,2.0107292018386e-05,1.9167872541745e-05,1.85822833764566e-05,1.71908456770627e-05,1.73031868009172e-05,1.71138875843436e-05,1.58170994932365e-05,1.70156996729432e-05,1.50404419598177e-05,1.41797497274527e-05,1.00753181157633e-05,8.21328610227063e-06,7.81522700199904e-06,6.35479239189146e-06,6.80150315997403e-06,6.93242037517447e-06,6.31233275452916e-06,6.68739288456284e-06,5.36141379276923e-06,6.44944200017827e-06,3.37731032185991e-06,4.91912590357857e-06,1.78330476921676e-06,3.25700801600005e-06,4.40518737633902e-07,1.30917215200437e-06,6.33356257321031e-07,1.63646519000546e-07
420106,3.45258772060016e-05,3.16085462889e-05,2.72643946412693e-05,2.54350919315767e-05,2.27088293826055e-05,2.14093875641633e-05,2.61975962525414e-05,2.49777662541536e-05,2.73112771575235e-05,2.70963252433769e-05,2.35951743125436e-05,2.37579362557657e-05,1.88697705044305e-05,1.75720978375451e-05,1.82514520353419e-05,1.72678037697819e-05,1.3976297298425e-05,1.23760997153332e-05,1.02407337863206e-05,9.48707522313975e-06,9.40923255464219e-06,7.99833418812397e-06,9.05628681906804e-06,8.32031977145477e-06,6.79531112952536e-06,6.46624893996751e-06,5.43483358237488e-06,6.22918263136131e-06,2.72007051852258e-06,3.87178818197507e-06,1.39055312361545e-06,2.65815021403589e-06,3.5294573557415e-07,9.65072174214029e-07,3.76829281590446e-07,1.01726214513853e-07
420116,5.09055668942887e-05,4.76945568187645e-05,4.48444536608198e-05,4.13273803659757e-05,4.23331430259952e-05,3.9416696684672e-05,3.90460594335302e-05,3.73043297258974e-05,4.2569324758823e-05,4.41597920083527e-05,3.48752846384622e-05,3.54325673788425e-05,2.86894462202416e-05,2.98163957618994e-05,3.33131238138408e-05,3.28602210153096e-05,3.05373250212802e-05,2.60392571882112e-05,2.25053769535778e-05,1.75154849877287e-05,1.74526801074636e-05,1.28006960889562e-05,1.45123502201241e-05,1.26883549651018e-05,1.21354951036134e-05,1.19594645237156e-05,9.71264204662699e-06,1.10076609861773e-05,6.10976490127984e-06,8.43354547108759e-06,3.00755764649652e-06,5.42952612770459e-06,8.9872899083543e-07,2.15482659613692e-06,1.1039505714199e-06,2.90140855309076e-07
420117,5.13115871765657e-05,4.7213347595325e-05,3.63498724610239e-05,3.39703636171782e-05,3.0803582330573e-05,2.93387248415735e-05,3.35643433349011e-05,3.27921086803742e-05,4.0184508460307e-05,4.1574177008144e-05,3.33255078747382e-05,3.34962309999658e-05,2.61480600089521e-05,2.528029117036e-05,2.85072236098951e-05,2.6644307020624e-05,2.45593619109792e-05,2.25478365909401e-05,1.91855640573126e-05,1.71687312826032e-05,1.55296123652626e-05,1.23619465028791e-05,1.45751551003891e-05,1.26503182066314e-05,1.11120409280262e-05,1.07582106166737e-05,8.66441974924511e-06,1.00717798126498e-05,4.46799225660409e-06,6.36009984656175e-06,2.01594819893105e-06,3.89301800065623e-06,5.51975285709949e-07,1.42505157897232e-06,6.43971166661607e-07,1.81338034568172e-07
420200,1.83416787647368e-05,1.69051277006456e-05,1.72129600715223e-05,1.56224928219926e-05,1.97127712212279e-05,1.79834255744924e-05,2.3554483826738e-05,2.18127541191052e-05,2.92502672637354e-05,2.55430101765392e-05,2.78199082300928e-05,2.47265467330933e-05,2.18950196664946e-05,2.08131834895343e-05,2.50573780742079e-05,2.2276271826977e-05,2.14819227779906e-05,1.56207236704359e-05,1.41142911198525e-05,1.12783411743619e-05,1.24610189900578e-05,1.03804967593049e-05,9.87275026251401e-06,7.94349048986433e-06,6.82627128176871e-06,5.4764086439588e-06,4.5431811977665e-06,4.48391462061495e-06,2.36712478294843e-06,2.92617667488543e-06,1.17560120946879e-06,1.92129859064425e-06,3.70637251141777e-07,8.94306111943523e-07,4.46710768082571e-07,1.22956033195005e-07
420222,5.80078258189124e-05,5.20829372553142e-05,4.34512468098692e-05,3.9797064269376e-05,3.55298707144644e-05,3.31105559605915e-05,4.55618446170871e-05,4.25790550923852e-05,4.05109169225297e-05,3.77227340690717e-05,2.91361569883242e-05,2.68504131769868e-05,2.00683706841372e-05,1.82673743993528e-05,2.14474243226337e-05,2.00170652889911e-05,1.78843530873137e-05,1.56543375500144e-05,1.48016064996548e-05,1.22036074385488e-05,1.21823776198677e-05,1.03424600008345e-05,8.81302848001317e-06,7.66396454389583e-06,8.06202364416743e-06,7.20663886647268e-06,7.76745990996644e-06,8.15401952511908e-06,3.87444190931022e-06,4.81474596172957e-06,1.72580734362197e-06,3.06240134475616e-06,4.76786344547536e-07,1.19506187659317e-06,5.63474770828906e-07,1.76915155676266e-07
420281,4.97149278965874e-05,4.4805532326571e-05,3.99306352119115e-05,3.65798621634031e-05,3.35422289404416e-05,3.1030918305617e-05,4.13070351230729e-05,3.88125314280375e-05,3.87134589408588e-05,3.99297506361332e-05,2.96899014255909e-05,3.06602810544752e-05,2.13173916832116e-05,2.0722072184361e-05,2.23160777370042e-05,2.23558836470313e-05,1.75057546541665e-05,1.65044148730388e-05,1.38648407503489e-05,1.26918932682153e-05,1.19346964019209e-05,1.03743047288562e-05,1.07953627993657e-05,9.87275026251401e-06,8.53438710982306e-06,8.16905731335157e-06,7.79753548643141e-06,8.9917127872462e-06,4.13185346081918e-06,5.70462919478119e-06,2.1415579594612e-06,3.8753264850886e-06,6.58124379115708e-07,1.58515979485934e-06,6.63431833785996e-07,2.22913096152095e-07
420300,1.37020788071268e-05,1.26848166619882e-05,1.21806084683109e-05,1.12827640532538e-05,1.66901757864989e-05,1.55243049105923e-05,2.2134739702436e-05,2.01090611699427e-05,2.48415415842828e-05,1.93899010621187e-05,2.1680067752348e-05,1.68467456992724e-05,1.45026198865619e-05,1.23831763215602e-05,1.33172883435309e-05,1.5474768667003e-05,1.50183275653582e-05,1.34269757400502e-05,1.05485661571973e-05,8.2955516496601e-06,7.32959489966769e-06,5.97088650407397e-06,6.48394045553514e-06,4.5573344102206e-06,4.64667656383712e-06,3.38969438275725e-06,2.81914300570129e-06,2.41046899608912e-06,1.67361737269747e-06,1.88768471106575e-06,7.51004835845748e-07,1.21452254371756e-06,3.17562704438897e-07,6.75815894683335e-07,2.91025431087457e-07,1.05264517627378e-07
420321,3.74467464262168e-05,3.46559098454237e-05,2.69733692101818e-05,2.53015209890411e-05,2.33262632759156e-05,2.22736180996418e-05,2.81693156625534e-05,2.66549219299646e-05,2.9402414297617e-05,2.82383125732671e-05,2.45142485462818e-05,2.17145662077048e-05,1.78321631163892e-05,1.46627281024489e-05,2.12687400154007e-05,1.76605554153832e-05,1.58170994932365e-05,1.37020788071268e-05,1.39931042382142e-05,1.23345246537492e-05,9.10493848687901e-06,7.56135375360359e-06,9.31016006746348e-06,7.71880824215547e-06,8.61399892987738e-06,7.53216275291701e-06,6.54143788112992e-06,6.43086590883226e-06,4.16104446150577e-06,4.76255599080507e-06,1.78242019343838e-06,2.47415845213258e-06,6.1920304486693e-07,1.22602202883652e-06,4.35211282963614e-07,1.63646519000546e-07
420322,2.70627113637984e-05,2.56252757239287e-05,2.09821374632051e-05,1.95172799742056e-05,1.98321889513094e-05,1.8664548923846e-05,2.67929157513921e-05,2.48211963413801e-05,2.70326357873334e-05,2.36553254654735e-05,2.19781697896625e-05,1.76570171122697e-05,1.49139476235092e-05,1.11889990207454e-05,1.78861222388705e-05,1.3681733564224e-05,1.48095676816602e-05,1.18135095202826e-05,1.19992704337427e-05,9.65160631791867e-06,8.5936536869746e-06,6.56089854825431e-06,8.47246680533636e-06,6.83069416066062e-06,6.94834273918533e-06,6.02219189922008e-06,4.91204929735152e-06,5.01200636030861e-06,2.96421343335583e-06,3.84171260551011e-06,1.29059606065836e-06,2.0371780176122e-06,4.75901768769155e-07,9.9868605379252e-07,3.01640340428033e-07,1.04379941848997e-07
420323,2.53333657170629e-05,2.11528605884327e-05,2.07362253968151e-05,1.63894200218493e-05,2.23656139805935e-05,2.05354266951225e-05,2.28370928704708e-05,1.99250694080394e-05,2.37252069519656e-05,2.06760742438852e-05,1.91457581472855e-05,1.5597724700198e-05,1.44398150062968e-05,1.15092154525195e-05,1.76083654444587e-05,1.43009366090909e-05,1.29554968501729e-05,1.01867746638394e-05,1.00965479344445e-05,7.84264885112886e-06,8.92890790698113e-06,6.67412424788712e-06,8.90502436096483e-06,7.05714555992624e-06,7.949682520313e-06,6.71835303680619e-06,5.87181401689526e-06,5.51709912976434e-06,3.72494860276377e-06,4.11327736947318e-06,1.72846107095712e-06,2.13801965634767e-06,6.40432863548082e-07,9.60649295322123e-07,3.21101007552422e-07,1.74261428341122e-07
420324,1.7956888301141e-05,1.48909486532713e-05,1.32836744639524e-05,1.12456118705618e-05,1.71492706154788e-05,1.59506704357721e-05,1.87406224407868e-05,1.65981799055472e-05,1.83284101280611e-05,1.60603578322914e-05,1.43717026713614e-05,1.22398750454624e-05,1.11430010802696e-05,9.63479937812943e-06,1.33155191919741e-05,1.14835627549464e-05,1.0007205780828e-05,8.33358840813049e-06,8.26812980053028e-06,6.58124379115708e-06,6.0071541109876e-06,4.45649277148513e-06,6.44413454550798e-06,5.03323617898976e-06,5.91161992692242e-06,4.85012899286482e-06,4.71832720188601e-06,4.23092594799789e-06,2.91998464443676e-06,3.04913270808044e-06,1.49670221702121e-06,1.68600143359481e-06,5.64359346607288e-07,7.28005865607833e-07,2.67141885071161e-07,1.75146004119503e-07
420325,2.46602035497147e-05,2.34545267637809e-05,2.14394631406283e-05,2.04620069055169e-05,2.18162924222187e-05,2.04973899366521e-05,2.35120241893757e-05,2.14474243226337e-05,2.30166617534822e-05,2.12563559545033e-05,1.91457581472855e-05,1.61090095001024e-05,1.62850400800003e-05,1.30563384889084e-05,1.75190232908422e-05,1.41487895752093e-05,1.40169877842305e-05,1.13508763881892e-05,1.0566257672765e-05,8.42469971330377e-06,7.87803188226411e-06,5.99830835320379e-06,8.80772102534289e-06,6.87580752535806e-06,7.88245476115602e-06,6.43617336350255e-06,6.55824482091917e-06,5.46402458306147e-06,4.51664392441506e-06,4.36095858741995e-06,2.2928204175644e-06,2.39985408674854e-06,9.49149810203165e-07,1.16233257279307e-06,4.12212312725699e-07,2.38835460162959e-07
